Id,Role,Gender,Age,Date of death,Age range,Num victims,Date,Day,Hr,Street Tipe,Street,Croos,Commune,Pos X,Pos Y,Victim,Accused,X coordinate,Y coordinate,Neighborhoods,Weekday
2016-0111,CONDUCTOR,MASCULINO,27,2016-08-25,25 -40,1,2016-08-25,25.0,9,AUTOPISTA,LUGONES,LA PAMPA,Commune 15,-58.47461905,-34.57663634,MOTO,CARGAS,98961.36262767,105838.76329094,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,Thursday
2016-0112,CONDUCTOR,MASCULINO,24,2016-08-27,25 -40,1,2016-08-27,27.0,4,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,Commune 1,-58.38268809,-34.62282019,MOTO,OBJETO FIJO,107392.50226602,100712.59265582,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Saturday
2016-0113,PEATON,FEMENINO,60,,61 -80,1,2016-08-27,27.0,16,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",GUARDIA NACIONAL,Commune 9,-58.49603546,-34.64564271,PEATON,PASAJEROS,96998.81124177,98183.20743664,LINIERS - MATADEROS - PARQUE AVELLANEDA,Saturday
2016-0114,CICLISTA,FEMENINO,55,2016-08-31,41 -60,1,2016-08-31,31.0,11,CALLE,"SALGUERO, JERONIMO",,Commune 14,-58.41848605,-34.59394733,BICICLETA,CARGAS,104111.05146856,103917.57944765,PALERMO,Wednesday
2016-0115,SD,MASCULINO,0,,0 -24,1,2016-09-02,2.0,11,CALLE,ARIAS,TRONADOR,Commune 12,-58.48935041,-34.54917673,SD,CARGAS,97608.87024259,108884.67029908,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,Friday
2016-0116,CONDUCTOR,MASCULINO,30,2016-09-02,25 -40,1,2016-09-02,2.0,20,AVENIDA,27 DE FEBRERO AV.,ESCALADA AV.,Commune 8,-58.44451316,-34.68475866,MOTO,AUTO,101721.59002217,93844.25656649,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Friday
2016-0117,CONDUCTOR,MASCULINO,43,,41 -60,1,2016-09-03,3.0,15,AVENIDA,DEL LIBERTADOR AV.,TAGLE,Commune 14,-58.39936478,-34.58271474,AUTO,AUTO,105865.95849347,105162.71037105,PALERMO,Saturday
2016-0118,CONDUCTOR,MASCULINO,27,2016-09-04,25 -40,1,2016-09-04,4.0,3,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,Commune 1,-58.37936704,-34.62694503,AUTO,AUTO,107696.68171812,100254.7626871,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Sunday
2016-0119,PASAJERO_ACOMPAÑANTE,FEMENINO,0,,0 -24,1,2016-09-04,4.0,6,AVENIDA,"LARRALDE, CRISOLOGO AV.",TRIUNVIRATO AV.,Commune 12,-58.49659234,-34.56353635,SD,SD,96944.69676081,107291.52292157,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,Sunday
2016-0122,CICLISTA,MASCULINO,49,2016-09-13,41 -60,1,2016-09-13,13.0,7,AVENIDA,"PERON, EVA AV.",,Commune 9,-58.47256391,-34.65194557,BICICLETA,PASAJEROS,99150.75069529,97484.4665028,LINIERS - MATADEROS - PARQUE AVELLANEDA,Tuesday
2016-0123,CONDUCTOR,FEMENINO,58,,41 -60,1,2016-09-14,14.0,9,AVENIDA,ASAMBLEA AV.,"BONORINO, ESTEBAN, CNEL. AV.",Commune 7,-58.45130953,-34.64053676,MOTO,AUTO,101099.34592952,98750.07827754,FLORES - PARQUE CHACABUCO,Wednesday
2016-0124,PEATON,MASCULINO,67,,61 -80,1,2016-09-16,16.0,15,AVENIDA,RIVADAVIA AV.,RIVERA INDARTE AV.,Commune 7,-58.46271207,-34.62884871,PEATON,PASAJEROS,100053.89791316,100046.73776995,FLORES - PARQUE CHACABUCO,Friday
2016-0125,CONDUCTOR,MASCULINO,30,,25 -40,1,2016-09-17,17.0,12,AUTOPISTA,AUTOPISTA PERITO MORENO,"ALBERDI, JUAN BAUTISTA AV.",Commune 10,-58.49020869,-34.64243791,MOTO,MOTO,97532.91184699,98538.89061454,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,Saturday
2016-0126,CONDUCTOR,MASCULINO,37,,25 -40,2,2016-09-18,18.0,22,CALLE,IRIGOYEN,TINOGASTA,Commune 10,-58.52572109,-34.62125906,AUTO,CARGAS,94275.54271123,100886.87954649,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,Sunday
2016-0126,PASAJERO_ACOMPAÑANTE,MASCULINO,60,,61 -80,2,2016-09-18,18.0,22,CALLE,IRIGOYEN,TINOGASTA,Commune 10,-58.52572109,-34.62125906,AUTO,CARGAS,94275.54271123,100886.87954649,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,Sunday
2016-0127,PEATON,MASCULINO,50,,41 -60,1,2016-09-24,24.0,10,AVENIDA,"ACOSTA, MARIANO","ROCA, CNEL. AV.",Commune 8,-58.44094791,-34.66677111,PEATON,PASAJEROS,102048.72946345,95839.6347899,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Saturday
2016-0128,PEATON,FEMENINO,81,2016-10-02,80 -100,1,2016-10-02,2.0,11,AVENIDA,CASTRO,PAVON AV.,Commune 5,-58.41914024,-34.6305389,PEATON,PASAJEROS,104049.28528337,99858.37522846,ALMAGRO - BOEDO,Sunday
2016-0130,CONDUCTOR,MASCULINO,29,2016-10-04,25 -40,1,2016-10-04,4.0,12,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,Commune 1,-58.37910942,-34.62764717,MOTO,CARGAS,107720.24059557,100176.85101454,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Tuesday
2016-0131,PEATON,MASCULINO,35,,25 -40,1,2016-10-09,9.0,19,CALLE,MIRAVE,,Commune 4,-58.39871183,-34.64539318,PEATON,AUTO,105921.45515383,98209.53178328,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Sunday
2016-0132,PASAJERO_ACOMPAÑANTE,MASCULINO,30,2016-10-10,25 -40,1,2016-10-10,10.0,2,AVENIDA,SAN JUAN AV.,24 DE NOVIEMBRE,Commune 3,-58.41036975,-34.62477021,AUTO,PASAJEROS,104853.84131654,100497.93573387,BALVANERA - SAN CRISTOBAL,Monday
2016-0133,CONDUCTOR,MASCULINO,41,2016-10-25,41 -60,1,2016-10-14,14.0,0,AVENIDA,LAS HERAS GENERAL AV.,SANCHEZ DE BUSTAMANTE,Commune 14,-58.40204698,-34.5834269,MOTO,AUTO,105619.82089682,105083.85914124,PALERMO,Friday
2016-0134,CONDUCTOR,MASCULINO,25,2016-10-23,25 -40,1,2016-10-23,23.0,5,AVENIDA,PIEDRA BUENA AV.,2 DE ABRIL DE 1982,Commune 8,-58.48935287,-34.67648597,MOTO,OBJETO FIJO,97612.37609226,94761.8126826,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Sunday
2016-0135,PEATON,MASCULINO,29,2016-10-25,25 -40,1,2016-10-24,24.0,5,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","PINEDO, INT.",Commune 14,-58.42260225,-34.56403694,PEATON,SD,103734.76257993,107235.78328415,PALERMO,Monday
2016-0136,CONDUCTOR,SD,0,,0 -24,0,,,,,,,,,,,,,,,
2016-0137,CONDUCTOR,MASCULINO,30,,25 -40,1,2016-10-25,25.0,0,AVENIDA,SAN MARTIN AV.,LADINES,Commune 11,-58.51537091,-34.59035925,MOTO,MOTO,95222.93546397,104315.24453153,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,Tuesday
2016-0138,CICLISTA,FEMENINO,33,,25 -40,1,2016-10-27,27.0,20,AVENIDA,CABILDO AV.,BLANCO ENCALADA,Commune 13,-58.4590967,-34.55922742,BICICLETA,CARGAS,100385.69739031,107770.0402807,BELGRANO - COLEGIALES - NUÃ‘EZ,Thursday
2016-0139,PASAJERO_ACOMPAÑANTE,FEMENINO,35,,25 -40,1,2016-10-28,28.0,23,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",DORREGO AV.,Commune 14,-58.42008769,-34.56539579,MOTO,MOTO,103965.45958231,107084.94812768,PALERMO,Friday
2016-0140,PASAJERO_ACOMPAÑANTE,MASCULINO,20,,0 -24,1,2016-10-31,31.0,2,AVENIDA,JURAMENTO AV.,VUELTA DE OBLIGADO,Commune 13,-58.45566399,-34.56147293,PASAJEROS,PASAJEROS,100700.71684791,107520.92282315,BELGRANO - COLEGIALES - NUÃ‘EZ,Monday
2016-0142,CONDUCTOR,MASCULINO,46,2016-11-05,41 -60,1,2016-11-05,5.0,23,AVENIDA,DEL LIBERTADOR AV.,"RAMOS MEJIA, JOSE MARIA, DR. AV.",Commune 1,-58.37533517,-34.59276462,MOTO,PASAJEROS,108069.68986814,104046.20018024,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Saturday
2016-0143,CONDUCTOR,MASCULINO,35,,25 -40,1,2016-11-06,6.0,4,AVENIDA,27 DE FEBRERO AV.,ESCALADA AV.,Commune 8,-58.44451316,-34.68475866,MOTO,SD,101721.59002217,93844.25656649,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Sunday
2016-0144,PEATON,MASCULINO,83,,80 -100,1,2016-11-07,7.0,12,AVENIDA,"BROWN, ALTE. AV.",,Commune 4,-58.35975012,-34.63343907,PEATON,PASAJEROS,109494.82838112,99532.69117874,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Monday
2016-0145,CONDUCTOR,MASCULINO,39,2016-11-07,25 -40,1,2016-11-07,7.0,20,AVENIDA,DEL LIBERTADOR AV.,LA PAMPA,Commune 13,-58.44523595,-34.55953855,MOTO,AUTO,101657.76119068,107735.39237736,BELGRANO - COLEGIALES - NUÃ‘EZ,Monday
2016-0146,PEATON,FEMENINO,29,,25 -40,1,2016-11-09,9.0,20,AVENIDA,PICHINCHA AV.,BRASIL,Commune 4,-58.39626094,-34.63036565,PEATON,PASAJEROS,106147.25140863,99876.44981079,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Wednesday
2016-0147,PASAJERO_ACOMPAÑANTE,MASCULINO,55,2016-11-16,41 -60,1,2016-11-16,16.0,21,AVENIDA,INDEPENDENCIA AV.,"CEVALLOS, VIRREY",Commune 1,-58.38896772,-34.61799615,MOVIL,PASAJEROS,106817.01972475,101248.18030272,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Wednesday
2016-0148,CONDUCTOR,MASCULINO,0,,0 -24,1,2016-11-16,16.0,22,AVENIDA,GARMENDIA AV.,,Commune 15,-58.46536113,-34.59484504,MOTO,MOTO,99810.88349598,103818.87868694,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,Wednesday
2016-0150,PASAJERO_ACOMPAÑANTE,MASCULINO,41,2016-11-18,41 -60,1,2016-11-18,18.0,18,AVENIDA,"ALCORTA, AMANCIO AV.","TABORDA, DIOGENES",Commune 4,-58.40879146,-34.65273216,CARGAS,CARGAS,104996.91619776,97395.92929535,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Friday
2016-0151,PEATON,SD,0,,0 -24,0,,,,,,,,,,,,,,,
2016-0152,CONDUCTOR,MASCULINO,42,2016-11-24,41 -60,1,2016-11-23,23.0,21,AVENIDA,"MORENO, PERITO AV.",ZUVIRIA,Commune 7,-58.46451841,-34.64991946,MOTO,AUTO,99888.30162107,97709.2745206,FLORES - PARQUE CHACABUCO,Wednesday
2016-0153,PEATON,FEMENINO,83,2016-11-25,80 -100,1,2016-11-25,25.0,15,AVENIDA,ARAOZ,CORDOBA AV.,Commune 15,-58.4291709,-34.59485488,PEATON,MOTO,103130.82393478,103817.27945358,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,Friday
2016-0154,CONDUCTOR,MASCULINO,38,,25 -40,1,2016-11-26,26.0,14,GRAL PAZ,"PAZ, GRAL. AV.",,Commune 8,-58.49007772,-34.68251141,MOTO,MOTO,97546.12845734,94093.36420523,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Saturday
2016-0155,PEATON,FEMENINO,29,,25 -40,1,2016-11-26,26.0,16,CALLE,MADERO,,Commune 10,-58.52756365,-34.62772274,PEATON,AUTO,94107.02905618,100169.73297345,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,Saturday
2016-0156,CONDUCTOR,MASCULINO,23,2016-11-30,0 -24,1,2016-11-26,26.0,19,AVENIDA,INDEPENDENCIA AV.,DEAN FUNES,Commune 3,-58.40638983,-34.61943202,MOTO,PASAJEROS,105219.14271583,101089.92439911,BALVANERA - SAN CRISTOBAL,Saturday
2016-0157,CONDUCTOR,MASCULINO,23,,0 -24,1,2016-12-03,3.0,6,AVENIDA,"JUSTO, JUAN B. AV.",,Commune 11,-58.47576807,-34.61740997,MOTO,MOTO,98856.51878317,101315.60184716,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,Saturday
2016-0159,CONDUCTOR,MASCULINO,23,,0 -24,1,2016-12-04,4.0,7,AVENIDA,27 DE FEBRERO AV.,ESCALADA AV.,Commune 8,-58.44451316,-34.68475866,AUTO,SD,101721.59002217,93844.25656649,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Sunday
2016-0160,CONDUCTOR,MASCULINO,29,2016-12-06,25 -40,1,2016-12-06,6.0,5,AUTOPISTA,AUTOPISTA PERITO MORENO,,Commune 9,-58.51927194,-34.63635787,CARGAS,OBJETO FIJO,94867.91408532,99212.26216105,LINIERS - MATADEROS - PARQUE AVELLANEDA,Tuesday
2016-0161,PEATON,MASCULINO,50,2016-12-06,41 -60,1,2016-12-06,6.0,7,AVENIDA,SANTA FE AV.,GODOY CRUZ,Commune 14,-58.42525456,-34.57866344,PEATON,PASAJEROS,103490.75904616,105613.31878847,PALERMO,Tuesday
2016-0162,PEATON,MASCULINO,38,2017-01-01,25 -40,1,2016-12-07,7.0,5,AVENIDA,"LACROZE, FEDERICO AV.",FOREST AV.,Commune 15,-58.45396573,-34.58518167,PEATON,AUTO,100856.34310085,104890.83521057,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,Wednesday
2016-0163,CONDUCTOR,MASCULINO,23,,0 -24,1,2016-12-10,10.0,7,GRAL PAZ,"PAZ, GRAL. AV.",MOSCONI GENERAL AV.,Commune 11,-58.52340614,-34.59798754,MOTO,AUTO,94486.28631712,103468.59928582,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,Saturday
2016-0164,CONDUCTOR,MASCULINO,29,,25 -40,1,2016-12-11,11.0,6,AVENIDA,LA PLATA AV.,"POMAR, GREGORIO TTE. CNEL.",Commune 4,-58.42323628,-34.64119105,AUTO,AUTO,103673.23003122,98676.84527702,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Sunday
2016-0165,CICLISTA,MASCULINO,37,,25 -40,1,2016-12-12,12.0,8,AVENIDA,"GARCIA, MARTIN AV.",,Commune 4,-58.36926144,-34.62841919,BICICLETA,PASAJEROS,108623.21898604,100090.41541188,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Monday
2016-0168,CONDUCTOR,MASCULINO,43,2016-12-13,41 -60,1,2016-12-13,13.0,10,AVENIDA,LA PLATA AV.,"POMAR, GREGORIO TTE. CNEL.",Commune 4,-58.42323628,-34.64119105,MOTO,AUTO,103673.23003122,98676.84527702,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Tuesday
2016-0169,CONDUCTOR,MASCULINO,24,2016-12-16,25 -40,1,2016-12-15,15.0,15,AVENIDA,NUÑEZ,"BALBIN, RICARDO, DR. AV.",Commune 12,-58.47935434,-34.55676497,MOTO,PASAJEROS,98526.50846677,108043.08552265,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,Thursday
2016-0170,PASAJERO_ACOMPAÑANTE,MASCULINO,21,2016-12-19,0 -24,1,2016-12-19,19.0,17,GRAL PAZ,"PAZ, GRAL. AV.",,Commune 12,-58.50598256,-34.5637998,MOTO,AUTO,96082.96647324,107261.96873833,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,Monday
2016-0171,CONDUCTOR,SD,0,,0 -24,1,2016-12-25,25.0,19,AUTOPISTA,"HUERGO, ING. AV.",AUTOPISTA 25 DE MAYO,Commune 1,-58.36607137,-34.62150748,MOTO,MOTO,108916.48040002,100856.88142642,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Sunday
2016-0172,CONDUCTOR,MASCULINO,38,2016-12-26,25 -40,1,2016-12-26,26.0,8,AVENIDA,"GARAY, JUAN DE AV.",CASTRO,Commune 5,-58.41918902,-34.63174259,MOTO,CARGAS,104044.75501725,99724.8469996,ALMAGRO - BOEDO,Monday
2016-0173,CONDUCTOR,MASCULINO,35,,25 -40,1,2016-12-26,26.0,19,AVENIDA,DIRECTORIO AV.,SAN PEDRITO AV.,Commune 7,-58.46749188,-34.63551751,MOTO,CARGAS,99615.63172945,99306.93173343,FLORES - PARQUE CHACABUCO,Monday
2016-0174,SD,SD,0,,0 -24,0,,,,,,,,,,,,,,,
2016-0175,PEATON,FEMENINO,0,,0 -24,1,2016-12-27,27.0,8,CALLE,"FALCON, RAMON L.,CNEL.",MEMBRILLAR,Commune 7,-58.46064174,-34.62960517,PEATON,BICICLETA,100243.74197213,99962.81893983,FLORES - PARQUE CHACABUCO,Tuesday
2016-0176,CONDUCTOR,MASCULINO,28,,25 -40,1,2016-12-28,28.0,1,AVENIDA,BELGRANO AV.,PASEO COLON AV.,Commune 1,-58.36956186,-34.61232875,MOTO,PASAJEROS,108597.31948169,101875.41306445,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Wednesday
2016-0177,PEATON,FEMENINO,27,,25 -40,1,2016-12-29,29.0,4,CALLE,ARENALES,,Commune 14,-58.40966671,-34.58788235,PEATON,AUTO,104920.46334566,104589.99681258,PALERMO,Thursday
2016-0178,PEATON,FEMENINO,7,,0 -24,1,2016-12-30,30.0,16,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,SAAVEDRA,Commune 3,-58.40288226,-34.61544091,PEATON,MULTIPLE,105541.07964363,101532.4865301,BALVANERA - SAN CRISTOBAL,Friday
2017-0001,CONDUCTOR,MASCULINO,18,2017-01-02,0 -24,1,2017-01-02,2.0,1,AVENIDA,"JUSTO, JUAN B. AV.",ACHUPALLAS,Commune 11,-58.4659423,-34.61028571,MOTO,CARGAS,99757.62471161,102105.99371863,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,Monday
2017-0003,PASAJERO_ACOMPAÑANTE,MASCULINO,33,2017-01-05,25 -40,1,2017-01-05,5.0,3,AVENIDA,OLAVARRIA,VELEZ SARSFIELD AV.,Commune 4,-58.38957669,-34.64410277,CARGAS,CARGAS,106759.07058844,98352.11326541,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Thursday
2017-0007,PEATON,MASCULINO,48,2017-01-11,41 -60,1,2017-01-11,11.0,17,CALLE,LIMA,MEXICO,Commune 1,-58.3816166,-34.61529543,PEATON,MULTIPLE,107491.43483173,101547.26343171,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Wednesday
2017-0008,CONDUCTOR,MASCULINO,29,2017-01-16,25 -40,1,2017-01-16,16.0,0,CALLE,"CABRERA, JOSE A.",BONPLAND,Commune 14,-58.43917004,-34.58494351,MOTO,PASAJEROS,102213.8013659,104917.03799721,PALERMO,Monday
2017-0009,CONDUCTOR,MASCULINO,36,2017-01-16,25 -40,1,2017-01-16,16.0,13,AUTOPISTA,AUTOPISTA 25 DE MAYO,,Commune 5,-58.41595919,-34.62743346,MOTO,CARGAS,104341.1368196,100202.74363294,ALMAGRO - BOEDO,Monday
2017-0010,CONDUCTOR,MASCULINO,23,2017-01-16,0 -24,1,2017-01-16,16.0,16,AVENIDA,DIRECTORIO AV.,RIGLOS,Commune 6,-58.4356488,-34.62828656,MOTO,AUTO,102535.5741757,100108.76675064,CABALLITO,Monday
2017-0011,PASAJERO_ACOMPAÑANTE,FEMENINO,29,2017-01-22,25 -40,1,2017-01-22,22.0,2,GRAL PAZ,"PAZ, GRAL. AV.","BALBIN, RICARDO, DR. AV.",Commune 12,-58.5007381,-34.5497951,MOTO,OBJETO FIJO,96563.66494817,108815.73881056,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,Sunday
2017-0012,CONDUCTOR,MASCULINO,30,2017-01-24,25 -40,1,2017-01-24,24.0,14,CALLE,TRAFUL,"TABORDA, DIOGENES",Commune 4,-58.40969005,-34.6505529,MOTO,CARGAS,104914.66823035,97637.72796868,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Tuesday
2017-0013,PEATON,MASCULINO,4,2017-01-27,0 -24,1,2017-01-27,27.0,7,AVENIDA,"IRIARTE, GRAL. AV.",,Commune 4,-58.38972622,-34.65098981,PEATON,CARGAS,106744.80812193,97588.11558612,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Friday
2017-0014,PASAJERO_ACOMPAÑANTE,FEMENINO,22,2017-01-28,0 -24,1,2017-01-28,28.0,8,AVENIDA,DONADO,ARIAS,Commune 12,-58.49185972,-34.55046754,MOTO,MULTIPLE,97378.59173196,108741.41437861,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,Saturday
2017-0015,PEATON,MASCULINO,82,2017-02-21,80 -100,1,2017-02-02,2.0,15,AVENIDA,CORDOBA AV.,CALLAO AV.,Commune 2,-58.39293417,-34.59963642,PEATON,AUTO,106454.66355436,103285.14730222,RECOLETA,Thursday
2017-0016,CONDUCTOR,MASCULINO,27,2017-02-04,25 -40,1,2017-02-03,3.0,5,AUTOPISTA,AUTOPISTA 25 DE MAYO,,Commune 1,-58.38099494,-34.62288231,MOTO,CARGAS,107547.76713701,100705.5773866,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Friday
2017-0017,CONDUCTOR,MASCULINO,32,2017-02-06,25 -40,1,2017-02-06,6.0,8,AVENIDA,"JUSTO, JUAN B. AV.",PARAGUAY,Commune 14,-58.429012,-34.58095431,MOTO,AUTO,103145.91571023,105359.30690018,PALERMO,Monday
2017-0018,CONDUCTOR,MASCULINO,30,2017-02-09,25 -40,1,2017-02-09,9.0,7,GRAL PAZ,"PAZ, GRAL. AV.",DE LOS CORRALES AV.,Commune 9,-58.50877521,-34.66977709,MOTO,AUTO,95832.05571093,95505.41641999,LINIERS - MATADEROS - PARQUE AVELLANEDA,Thursday
2017-0021,CONDUCTOR,MASCULINO,43,2017-02-18,41 -60,1,2017-02-18,18.0,5,CALLE,SARMIENTO,LIBERTAD,Commune 1,-58.38362373,-34.60509972,MOTO,PASAJEROS,107308.24054153,102678.45528316,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Saturday
2017-0024,PEATON,MASCULINO,39,2017-02-23,25 -40,1,2017-02-23,23.0,20,AVENIDA,RIVADAVIA AV.,,Commune 7,-58.46589308,-34.62955795,PEATON,PASAJEROS,99762.20699423,99968.05446003,FLORES - PARQUE CHACABUCO,Thursday
2017-0025,CONDUCTOR,MASCULINO,23,2017-02-24,0 -24,1,2017-02-24,24.0,17,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",RIVERA INDARTE AV.,Commune 7,-58.43614426,-34.6542464,MOTO,SD,102489.38230491,97228.94942016,FLORES - PARQUE CHACABUCO,Friday
2017-0026,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2017-02-26,0 -24,2,2017-02-26,26.0,5,AVENIDA,"MORENO, PERITO AV.",FOURNIER,Commune 4,-58.41842777,-34.64979057,AUTO,OBJETO FIJO,104113.678065,97722.68219304,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Sunday
2017-0026,CONDUCTOR,MASCULINO,19,2017-02-26,0 -24,2,2017-02-26,26.0,5,AVENIDA,"MORENO, PERITO AV.",FOURNIER,Commune 4,-58.41842777,-34.64979057,AUTO,OBJETO FIJO,104113.678065,97722.68219304,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Sunday
2017-0027,PEATON,MASCULINO,0,2017-02-26,0 -24,1,2017-02-26,26.0,21,AVENIDA,CASEROS AV.,,Commune 1,-58.38332245,-34.6319325,PEATON,AUTO,107333.53318866,99701.77552382,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Sunday
2017-0028,PEATON,MASCULINO,87,2017-02-28,80 -100,1,2017-02-28,28.0,9,AVENIDA,GAONA AV.,FRAGATA PRES. SARMIENTO,Commune 6,-58.45475488,-34.61196327,PEATON,AUTO,100783.70757056,101919.87125456,CABALLITO,Tuesday
2017-0029,SD,MASCULINO,34,2017-03-07,25 -40,1,2017-03-07,7.0,2,CALLE,MOZART,TANDIL,Commune 9,-58.48501341,-34.64742455,SD,AUTO,98009.35575364,97985.81952007,LINIERS - MATADEROS - PARQUE AVELLANEDA,Tuesday
2017-0030,CONDUCTOR,FEMENINO,27,2017-03-07,25 -40,1,2017-03-07,7.0,8,AVENIDA,MOZART,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,Commune 9,-58.47010988,-34.65872088,AUTO,PASAJEROS,99375.77435905,96732.87189547,LINIERS - MATADEROS - PARQUE AVELLANEDA,Tuesday
2017-0031,PASAJERO_ACOMPAÑANTE,MASCULINO,70,2017-03-11,61 -80,1,2017-03-11,11.0,1,CALLE,24 DE NOVIEMBRE,PAVON,Commune 3,-58.4099756,-34.62873635,AUTO,OBJETO FIJO,104889.75647602,100057.93817815,BALVANERA - SAN CRISTOBAL,Saturday
2017-0032,PASAJERO_ACOMPAÑANTE,FEMENINO,40,2017-03-12,41 -60,1,2017-03-12,12.0,5,GRAL PAZ,"PAZ, GRAL. AV.",LOS CEDROS,Commune 8,-58.48892175,-34.68359163,AUTO,AUTO,97652.09135282,93973.55833508,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Sunday
2017-0033,CONDUCTOR,MASCULINO,28,2017-03-12,25 -40,1,2017-03-12,12.0,7,GRAL PAZ,"PAZ, GRAL. AV.","GUTIERREZ, RICARDO",Commune 11,-58.52466448,-34.60325478,AUTO,AUTO,94371.21426086,102884.21739121,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,Sunday
2017-0034,PEATON,MASCULINO,43,2017-03-13,41 -60,1,2017-03-13,13.0,7,CALLE,GODOY CRUZ,,Commune 14,-58.42554218,-34.57929036,PEATON,AUTO,103464.34360929,105543.78205193,PALERMO,Monday
